Area,Address,Price,Price(USD),Cluster,Parking,Warehouse,Elevator,Room
115.0,Central Janatabad,5080000000.0,169333.33,0,True,True,True,2
93.0,Shahr-e-Ziba,2900000000.0,96666.67,3,True,False,True,2
57.00000000000001,Ostad Moein,1600000000.0,53333.33,0,True,True,True,1
146.0,Marzdaran,8500000000.0,283333.33,0,True,True,True,3
135.0,Marzdaran,6200000000.0,206666.67,0,True,True,True,3
50.0,Southern Program Organization,1980000000.0,66000.0,0,True,True,True,1
110.0,Pardis,535000000.0,17833.329999999987,0,True,True,True,2
108.0,Mahallati,7000000000.0,233333.33,0,True,True,True,2
121.0,Pardis,610000000.0,20333.329999999987,0,True,True,True,3
90.0,Shahrakeh Naft,5500000000.0,183333.33,0,True,True,True,2
142.0,Punak,7550000000.0,251666.67,0,True,True,True,3
55.0,West Ferdows Boulevard,1950000000.0,65000.0,2,True,True,False,1
85.0,Shahran,3300000000.0,110000.0,0,True,True,True,2
100.0,Ajudaniye,6500000000.0,216666.67,0,True,True,True,2
83.0,Qazvin Imamzadeh Hassan,1450000000.0,48333.33,0,True,True,True,2
95.0,Abazar,6700000000.0,223333.33,0,True,True,True,2
82.0,Persian Gulf Martyrs Lake,2350000000.0,78333.33,0,True,True,True,2
112.0,Shahran,5600000000.0,186666.67,0,True,True,True,3
96.0,Northern Janatabad,3900000000.0,130000.0,0,True,True,True,2
86.0,Parand,425000000.0,14166.670000000013,0,True,True,True,3
105.0,Pardis,940000000.0,31333.329999999987,0,True,True,True,2
115.0,Ostad Moein,3280000000.0,109333.33,0,True,True,True,2
87.0,Shahr-e-Ziba,3000000000.0,100000.0,0,True,True,True,2
135.0,Marzdaran,7425000000.0,247500.0,0,True,True,True,3
110.0,Feiz Garden,3670000000.0,122333.33,0,True,True,True,2
80.0,Southern Janatabad,3500000000.0,116666.67,0,True,True,True,2
66.0,Southern Janatabad,1800000000.0,60000.0,0,True,True,True,2
88.0,Qazvin Imamzadeh Hassan,1550000000.0,51666.67,0,True,True,True,2
70.0,Shahrake Qods,870000000.0,29000.0,2,True,True,False,1
130.0,Feiz Garden,5600000000.0,186666.67,0,True,True,True,3
87.0,North Program Organization,3000000000.0,100000.0,0,True,True,True,2
86.0,Southern Janatabad,4500000000.0,150000.0,0,True,True,True,2
62.0,Southern Program Organization,2400000000.0,80000.0,0,True,True,True,1
125.0,Punak,6300000000.0,210000.0,0,True,True,True,3
87.0,Pardis,725000000.0,24166.670000000013,0,True,True,True,2
70.0,Southern Janatabad,2000000000.0,66666.67,0,True,True,True,2
65.0,Southern Janatabad,2700000000.0,90000.0,0,True,True,True,2
64.0,Southern Janatabad,2100000000.0,70000.0,0,True,True,True,2
62.0,Southern Janatabad,2200000000.0,73333.33,0,True,True,True,2
70.0,Southern Janatabad,2500000000.0,83333.33,0,True,True,True,2
140.0,Gheitarieh,8000000000.0,266666.67,0,True,True,True,3
125.0,Gheitarieh,7100000000.0,236666.67,0,True,True,True,3
68.0,Southern Janatabad,2100000000.0,70000.0,0,True,True,True,2
67.0,West Ferdows Boulevard,2200000000.0,73333.33,1,True,False,False,2
64.0,Southern Janatabad,2050000000.0,68333.33,0,True,True,True,2
64.0,Jeyhoon,1500000000.0,50000.0,2,True,True,False,2
95.0,Northern Janatabad,3900000000.0,130000.0,2,True,True,False,2
97.0,Pardis,770000000.0,25666.670000000013,0,True,True,True,2
136.0,Persian Gulf Martyrs Lake,4300000000.0,143333.33,0,True,True,True,3
70.0,West Ferdows Boulevard,2400000000.0,80000.0,0,True,True,True,1
85.0,Qazvin Imamzadeh Hassan,1507000000.0,50233.33,0,True,True,True,2
105.0,Pardis,950000000.0,31666.670000000013,0,True,True,True,2
50.0,North Program Organization,1900000000.0,63333.330000000016,3,True,False,True,1
57.00000000000001,Southern Program Organization,2750000000.0,91666.67,0,True,True,True,1
121.0,Pardis,610000000.0,20333.329999999987,0,True,True,True,3
95.0,West Ferdows Boulevard,3300000000.0,110000.0,0,True,True,True,2
65.0,West Ferdows Boulevard,2380000000.0,79333.33,0,True,True,True,2
100.0,Tehransar,2000000000.0,66666.67,1,False,True,False,2
128.0,Kook,3950000000.0,131666.67,0,True,True,True,3
93.0,Gheitarieh,6000000000.0,200000.0,0,True,True,True,2
75.0,Qazvin Imamzadeh Hassan,1275000000.0,42500.0,0,True,True,True,2
133.0,Jeyhoon,4700000000.0,156666.67,2,True,True,False,4
100.0,Northern Janatabad,4450000000.0,148333.33,0,True,True,True,2
140.0,Persian Gulf Martyrs Lake,4800000000.0,160000.0,0,True,True,True,3
92.0,Central Janatabad,3570000000.0,119000.0,0,True,True,True,2
120.0,Amirabad,4500000000.0,150000.0,2,True,True,False,2
45.0,Jeyhoon,1030000000.0,34333.32999999999,2,True,True,False,1
130.0,Gheitarieh,6890000000.0,229666.67,2,True,True,False,2
95.0,Nawab,2185000000.0,72833.33,3,False,True,True,2
72.0,Qazvin Imamzadeh Hassan,1206000000.0,40200.0,0,True,True,True,2
60.0,Central Janatabad,3350000000.0,111666.67,0,True,True,True,1
90.0,North Program Organization,3420000000.0,114000.0,0,True,True,True,2
105.0,Shahr-e-Ziba,4100000000.0,136666.67,0,True,True,True,2
90.0,Shahran,2850000000.0,95000.0,0,True,True,True,2
102.0,Southern Janatabad,5600000000.0,186666.67,0,True,True,True,2
50.0,Ostad Moein,1500000000.0,50000.0,0,True,True,True,1
66.0,Punak,2250000000.0,75000.0,2,True,True,False,2
125.0,Yousef Abad,8750000000.0,291666.67,0,True,True,True,3
132.0,Parand,2050000000.0,68333.33,0,True,True,True,3
103.0,Central Janatabad,4300000000.0,143333.33,0,True,True,True,2
130.0,Shahran,4180000000.0,139333.33,0,True,True,True,2
160.0,Amirabad,8320000000.0,277333.33,0,True,True,True,3
110.0,Shahran,3410000000.0,113666.67,0,True,True,True,2
75.0,Shahran,1980000000.0,66000.0,0,True,True,True,2
75.0,Shahran,2400000000.0,80000.0,0,True,True,True,2
85.0,Northern Suhrawardi,4500000000.0,150000.0,0,True,True,True,2
130.0,Saadat Abad,8500000000.0,283333.33,0,True,True,True,3
73.0,Qazvin Imamzadeh Hassan,1679000000.0,55966.67,0,True,True,True,2
95.0,Saadat Abad,5500000000.0,183333.33,0,True,True,True,2
65.0,Salsabil,1750000000.0,58333.33,0,True,True,True,2
64.0,Azarbaijan,2090000000.0,69666.67,0,True,True,True,2
94.0,Villa,4130000000.0,137666.67,0,True,True,True,2
110.0,Pardis,375000000.0,12500.0,0,True,True,True,2
105.0,Pardis,550000000.0,18333.329999999987,0,True,True,True,2
105.0,Pardis,875000000.0,29166.670000000013,0,True,True,True,2
100.0,Hakimiyeh,3100000000.0,103333.33,0,True,True,True,2
115.0,Water Organization,3800000000.0,126666.67,0,True,True,True,2
100.0,Shahr-e-Ziba,3300000000.0,110000.0,3,False,True,True,2
63.0,Ostad Moein,1280000000.0,42666.67000000001,0,True,True,True,1
55.0,West Ferdows Boulevard,1900000000.0,63333.330000000016,4,False,False,False,1
123.0,Nezamabad,3300000000.0,110000.0,0,True,True,True,3
81.0,Qazvin Imamzadeh Hassan,1420000000.0,47333.32999999999,0,True,True,True,2
130.0,Jeyhoon,2800000000.0,93333.33,0,True,True,True,3
108.0,Pasdaran,7700000000.0,256666.67,0,True,True,True,2
135.0,Qasr-od-Dasht,2950000000.0,98333.33,0,True,True,True,3
82.0,West Ferdows Boulevard,3500000000.0,116666.67,0,True,True,True,2
120.0,Southern Program Organization,4250000000.0,141666.67,0,True,True,True,2
50.0,Shahran,1850000000.0,61666.67,0,True,True,True,1
80.0,Shahran,3550000000.0,118333.33,0,True,True,True,2
100.0,Pardis,1100000000.0,36666.67000000001,0,True,True,True,2
85.0,Shahran,2380000000.0,79333.33,0,True,True,True,2
44.0,Shahran,1390000000.0,46333.32999999999,2,True,True,False,1
115.0,Tajrish,8200000000.0,273333.33,0,True,True,True,2
75.0,North Program Organization,2930000000.0,97666.66999999998,0,True,True,True,2
65.0,Shahran,2220000000.0,74000.0,0,True,True,True,1
86.0,Central Janatabad,3480000000.0,116000.0,0,True,True,True,2
106.0,Yousef Abad,5700000000.0,190000.0,0,True,True,True,2
92.0,Shahr-e-Ziba,2700000000.0,90000.0,0,True,True,True,2
62.0,Southern Program Organization,2170000000.0,72333.33,0,True,True,True,1
92.0,Pasdaran,6700000000.0,223333.33,0,True,True,True,2
85.0,Central Janatabad,3150000000.0,105000.0,0,True,True,True,2
60.0,Saadat Abad,3300000000.0,110000.0,0,True,True,True,1
100.0,East Ferdows Boulevard,3400000000.0,113333.33,0,True,True,True,2
100.0,Northern Janatabad,5100000000.0,170000.0,0,True,True,True,2
121.0,Garden of Saba,7500000000.0,250000.0,0,True,True,True,2
63.0,Farmanieh,5600000000.0,186666.67,0,True,True,True,1
98.0,West Ferdows Boulevard,4400000000.0,146666.67,0,True,True,True,2
67.0,Pasdaran,3500000000.0,116666.67,0,True,True,True,2
87.0,West Ferdows Boulevard,2830000000.0,94333.33,0,True,True,True,2
115.0,Pasdaran,5300000000.0,176666.67,0,True,True,True,3
49.0,Punak,2300000000.0,76666.67,5,False,False,True,1
40.0,Ostad Moein,650000000.0,21666.670000000013,1,False,True,False,0
130.0,Yousef Abad,8000000000.0,266666.67,0,True,True,True,3
144.0,Pasdaran,8000000000.0,266666.67,2,True,True,False,3
66.0,Ostad Moein,1585000000.0,52833.33,0,True,True,True,2
53.0,Southern Janatabad,2430000000.0,81000.0,0,True,True,True,1
88.0,Central Janatabad,3400000000.0,113333.33,0,True,True,True,2
105.0,Southern Janatabad,3900000000.0,130000.0,0,True,True,True,2
90.0,Qalandari,6560000000.0,218666.67,0,True,True,True,2
75.0,Tarasht,2150000000.0,71666.67,0,True,True,True,2
95.0,Feiz Garden,3600000000.0,120000.0,0,True,True,True,2
54.0,Andisheh,500000000.0,16666.670000000013,2,True,True,False,1
98.0,Shahr-e-Ziba,3220000000.0,107333.33,0,True,True,True,2
90.0,Feiz Garden,3600000000.0,120000.0,0,True,True,True,2
97.0,Feiz Garden,3800000000.0,126666.67,0,True,True,True,2
71.0,East Ferdows Boulevard,2530000000.0,84333.33,0,True,True,True,2
116.0,Pasdaran,8100000000.0,270000.0,0,True,True,True,3
120.0,Saadat Abad,8600000000.0,286666.67,0,True,True,True,2
79.0,West Ferdows Boulevard,2400000000.0,80000.0,0,True,True,True,2
79.0,West Ferdows Boulevard,3100000000.0,103333.33,0,True,True,True,2
110.0,West Ferdows Boulevard,3950000000.0,131666.67,0,True,True,True,2
75.0,Shahr-e-Ziba,1890000000.0,63000.0,2,True,True,False,2
110.0,Shahr-e-Ziba,4700000000.0,156666.67,0,True,True,True,3
87.0,West Ferdows Boulevard,3800000000.0,126666.67,0,True,True,True,2
75.0,Punak,3750000000.0,125000.0,0,True,True,True,2
108.0,West Ferdows Boulevard,3950000000.0,131666.67,0,True,True,True,2
110.0,Central Janatabad,5700000000.0,190000.0,0,True,True,True,2
100.0,Shahr-e-Ziba,5100000000.0,170000.0,0,True,True,True,2
63.0,Ostad Moein,1280000000.0,42666.67000000001,0,True,True,True,1
72.0,Southern Janatabad,2113000000.0,70433.33,2,True,True,False,2
73.0,Southern Janatabad,2108000000.0,70266.67,2,True,True,False,2
75.0,Northern Janatabad,2385000000.0,79500.0,2,True,True,False,2
92.0,Yousef Abad,6300000000.0,210000.0,0,True,True,True,2
80.0,Si Metri Ji,2220000000.0,74000.0,0,True,True,True,2
66.0,Ostad Moein,1585000000.0,52833.33,0,True,True,True,2
74.0,Yousef Abad,3920000000.0,130666.67,0,True,True,True,2
105.0,Parand,1260000000.0,42000.0,0,True,True,True,3
112.0,Parand,1400000000.0,46666.67000000001,2,True,True,False,3
120.0,Shahrake Gharb,7500000000.0,250000.0,0,True,True,True,2
123.0,Pardis,500000000.0,16666.670000000013,0,True,True,True,3
63.0,Punak,3500000000.0,116666.67,0,True,True,True,1
56.0,Punak,1950000000.0,65000.0,0,True,True,True,1
105.0,Feiz Garden,4350000000.0,145000.0,0,True,True,True,2
97.0,Yousef Abad,5000000000.0,166666.67,0,True,True,True,2
60.0,Central Janatabad,1650000000.0,55000.0,2,True,True,False,2
100.0,Pardis,500000000.0,16666.670000000013,0,True,True,True,2
54.0,Punak,2000000000.0,66666.67,3,False,True,True,1
90.0,Ekhtiarieh,6000000000.0,200000.0,0,True,True,True,2
92.0,Feiz Garden,3950000000.0,131666.67,0,True,True,True,2
65.0,Feiz Garden,1900000000.0,63333.330000000016,1,False,True,False,2
76.0,Andisheh,896000000.0,29866.670000000013,0,True,True,True,2
72.0,Southern Janatabad,2600000000.0,86666.67,0,True,True,True,2
54.0,Punak,2000000000.0,66666.67,3,False,True,True,1
87.0,Pardis,500000000.0,16666.670000000013,0,True,True,True,2
100.0,Yousef Abad,4300000000.0,143333.33,2,True,True,False,2
98.0,Gheitarieh,6958000000.0,231933.33,0,True,True,True,2
133.0,Andisheh,1600000000.0,53333.33,4,False,False,False,3
108.0,West Ferdows Boulevard,5616000000.0,187200.0,0,True,True,True,2
76.0,Shahr-e-Ziba,2800000000.0,93333.33,0,True,True,True,2
73.0,Razi,1230000000.0,41000.0,0,True,True,True,2
76.0,Southern Program Organization,3150000000.0,105000.0,0,True,True,True,2
80.0,Southern Program Organization,3680000000.0,122666.67,0,True,True,True,2
92.0,Gheitarieh,6600000000.0,220000.0,0,True,True,True,2
130.0,Qalandari,8500000000.0,283333.33,0,True,True,True,2
71.0,Azari,1640000000.0,54666.67,0,True,True,True,2
56.0,Shahran,1900000000.0,63333.330000000016,0,True,True,True,1
105.0,Pardis,890000000.0,29666.670000000013,0,True,True,True,2
110.0,West Ferdows Boulevard,3750000000.0,125000.0,0,True,True,True,2
93.0,Central Janatabad,4370000000.0,145666.67,0,True,True,True,2
100.0,Gholhak,6200000000.0,206666.67,0,True,True,True,2
110.0,Saadat Abad,5200000000.0,173333.33,0,True,True,True,3
98.0,Northern Janatabad,4850000000.0,161666.67,0,True,True,True,2
101.0,Saadat Abad,5550000000.0,185000.0,0,True,True,True,2
105.0,Pardis,800000000.0,26666.670000000013,0,True,True,True,2
90.0,Qazvin Imamzadeh Hassan,1620000000.0,54000.0,0,True,True,True,2
97.0,Pardis,760000000.0,25333.329999999987,0,True,True,True,2
120.0,Persian Gulf Martyrs Lake,1272000000.0,42400.0,0,True,True,True,3
60.0,Yousef Abad,3250000000.0,108333.33,0,True,True,True,1
100.0,Pardis,790000000.0,26333.329999999987,0,True,True,True,2
62.0,Central Janatabad,3500000000.0,116666.67,0,True,True,True,2
79.0,Central Janatabad,2999000000.0,99966.67,0,True,True,True,2
105.0,Pardis,860000000.0,28666.670000000013,0,True,True,True,2
128.0,Shahrake Apadana,5700000000.0,190000.0,0,True,True,True,3
115.0,Punak,6670000000.0,222333.33,0,True,True,True,3
77.0,Central Janatabad,2400000000.0,80000.0,2,True,True,False,2
65.0,Shahran,1880000000.0,62666.67,0,True,True,True,1
97.0,Punak,4700000000.0,156666.67,0,True,True,True,2
130.0,Yousef Abad,7800000000.0,260000.0,0,True,True,True,3
133.0,Dorous,8600000000.0,286666.67,0,True,True,True,3
143.0,Northern Janatabad,4400000000.0,146666.67,0,True,True,True,3
76.0,Central Janatabad,4150000000.0,138333.33,0,True,True,True,2
155.0,West Ferdows Boulevard,5000000000.0,166666.67,0,True,True,True,3
97.0,Pardis,760000000.0,25333.329999999987,0,True,True,True,2
96.0,Ekbatan,4200000000.0,140000.0,0,True,True,True,2
85.0,East Ferdows Boulevard,2800000000.0,93333.33,0,True,True,True,2
76.0,Ekbatan,3600000000.0,120000.0,0,True,True,True,2
103.0,Niavaran,7000000000.0,233333.33,0,True,True,True,2
95.0,Saadat Abad,6200000000.0,206666.67,0,True,True,True,2
79.0,Northern Janatabad,3200000000.0,106666.67,1,False,True,False,2
83.0,Parand,705500000.0,23516.670000000013,0,True,True,True,2
70.0,Southern Program Organization,2500000000.0,83333.33,0,True,True,True,2
87.0,Niavaran,4600000000.0,153333.33,0,True,True,True,2
87.0,Pardis,500000000.0,16666.670000000013,3,False,True,True,2
84.0,Andisheh,1554000000.0,51800.0,0,True,True,True,3
91.0,Tarasht,3100000000.0,103333.33,0,True,True,True,2
68.0,North Program Organization,2450000000.0,81666.67,0,True,True,True,2
127.0,Garden of Saba,5588000000.0,186266.67,0,True,True,True,3
68.0,Ekbatan,3100000000.0,103333.33,0,True,True,True,1
105.0,Pardis,539000000.0,17966.670000000013,0,True,True,True,2
89.0,Shahran,3190000000.0,106333.33,0,True,True,True,2
82.0,Ostad Moein,2600000000.0,86666.67,0,True,True,True,2
65.0,Punak,2250000000.0,75000.0,2,True,True,False,1
80.0,Gholhak,4900000000.0,163333.33,0,True,True,True,2
106.0,Pardis,800000000.0,26666.670000000013,0,True,True,True,2
75.0,Shahrake Qods,620000000.0,20666.670000000013,3,False,True,True,2
100.0,Shahrake Qods,800000000.0,26666.670000000013,0,True,True,True,2
58.0,Ekbatan,2850000000.0,95000.0,0,True,True,True,1
97.0,Pardis,770000000.0,25666.670000000013,0,True,True,True,2
44.0,Pirouzi,790000000.0,26333.329999999987,1,False,True,False,1
87.0,Amirabad,550000000.0,18333.329999999987,0,True,True,True,2
120.0,Persian Gulf Martyrs Lake,1750000000.0,58333.33,0,True,True,True,3
103.0,Saadat Abad,5700000000.0,190000.0,0,True,True,True,2
78.0,Parand,455000000.0,15166.670000000013,4,False,False,False,2
85.0,Gheitarieh,7200000000.0,240000.0,0,True,True,True,2
142.0,Amirabad,5500000000.0,183333.33,0,True,True,True,3
90.0,Persian Gulf Martyrs Lake,1315000000.0,43833.32999999999,0,True,True,True,2
85.0,Gheitarieh,7300000000.0,243333.33,0,True,True,True,2
87.0,Pardis,890000000.0,29666.670000000013,0,True,True,True,2
85.0,Southern Janatabad,4400000000.0,146666.67,0,True,True,True,2
92.0,Southern Janatabad,3990000000.0,133000.0,0,True,True,True,2
90.0,Shahr-e-Ziba,4150000000.0,138333.33,0,True,True,True,2
87.0,Shahr-e-Ziba,3050000000.0,101666.67,0,True,True,True,2
108.0,West Ferdows Boulevard,3450000000.0,115000.0,0,True,True,True,2
85.0,Southern Janatabad,3400000000.0,113333.33,2,True,True,False,2
68.0,Southern Janatabad,2200000000.0,73333.33,0,True,True,True,2
78.0,Parand,210000000.0,7000.0,0,True,True,True,2
94.0,Qazvin Imamzadeh Hassan,1712000000.0,57066.67,0,True,True,True,2
100.0,Niavaran,6200000000.0,206666.67,0,True,True,True,2
100.0,Ajudaniye,6300000000.0,210000.0,0,True,True,True,2
44.0,Parastar,1030000000.0,34333.32999999999,1,False,True,False,1
65.0,West Ferdows Boulevard,2760000000.0,92000.0,0,True,True,True,2
176.0,Islamshahr,2800000000.0,93333.33,2,True,True,False,2
83.0,Central Janatabad,3859000000.0,128633.33,0,True,True,True,2
68.0,Pirouzi,1380000000.0,46000.0,1,False,True,False,2
140.0,Andisheh,1484000000.0,49466.67,0,True,True,True,3
75.0,Kahrizak,862500000.0,28750.0,3,False,True,True,2
133.0,East Ferdows Boulevard,8000000000.0,266666.67,0,True,True,True,3
87.0,Abazar,5655000000.0,188500.0,0,True,True,True,2
60.0,Pirouzi,1500000000.0,50000.0,3,False,True,True,2
110.0,Pardis,535000000.0,17833.329999999987,0,True,True,True,2
149.0,West Ferdows Boulevard,8642000000.0,288066.67,0,True,True,True,3
90.0,Punak,3500000000.0,116666.67,0,True,True,True,2
100.0,Qazvin Imamzadeh Hassan,1850000000.0,61666.67,0,True,True,True,2
94.0,Central Janatabad,4512000000.0,150400.0,0,True,True,True,2
80.0,Parastar,3360000000.0,112000.0,0,True,True,True,2
55.0,Parastar,1280000000.0,42666.67000000001,4,False,False,False,2
114.0,Saadat Abad,6800000000.0,226666.67,0,True,True,True,3
75.0,Shahr-e-Ziba,1890000000.0,63000.0,2,True,True,False,2
146.0,Heravi,7600000000.0,253333.33,0,True,True,True,3
70.0,Punak,2280000000.0,76000.0,2,True,True,False,2
86.0,Amirabad,4730000000.0,157666.67,0,True,True,True,2
69.0,Persian Gulf Martyrs Lake,2100000000.0,70000.0,3,False,True,True,1
60.0,West Ferdows Boulevard,3300000000.0,110000.0,0,True,True,True,1
101.0,Persian Gulf Martyrs Lake,3500000000.0,116666.67,0,True,True,True,2
97.0,Hashemi,2300000000.0,76666.67,0,True,True,True,2
105.0,Hakimiyeh,3570000000.0,119000.0,0,True,True,True,2
75.0,Punak,2700000000.0,90000.0,0,True,True,True,2
110.0,Punak,6490000000.0,216333.33,0,True,True,True,2
105.0,Railway,5000000000.0,166666.67,0,True,True,True,2
110.0,Persian Gulf Martyrs Lake,3500000000.0,116666.67,0,True,True,True,2
69.0,Pirouzi,1800000000.0,60000.0,0,True,True,True,2
160.0,Yousef Abad,8600000000.0,286666.67,0,True,True,True,2
67.0,Pirouzi,2000000000.0,66666.67,3,False,True,True,2
121.0,Narmak,5500000000.0,183333.33,0,True,True,True,2
105.0,Gisha,7350000000.0,245000.0,0,True,True,True,2
83.0,West Ferdows Boulevard,2400000000.0,80000.0,2,True,True,False,2
62.0,Pirouzi,1380000000.0,46000.0,3,False,True,True,1
55.0,Pirouzi,1750000000.0,58333.33,0,True,True,True,1
88.0,Pirouzi,2450000000.0,81666.67,0,True,True,True,2
86.0,Air force,3000000000.0,100000.0,3,True,False,True,2
62.0,Narmak,2250000000.0,75000.0,0,True,True,True,1
65.0,Araj,3100000000.0,103333.33,2,True,True,False,1
70.0,Tenant,2030000000.0,67666.67,0,True,True,True,2
85.0,Kamranieh,7100000000.0,236666.67,0,True,True,True,1
120.0,Saadat Abad,7300000000.0,243333.33,0,True,True,True,2
120.0,Punak,6660000000.0,222000.0,0,True,True,True,3
97.0,Tenant,2330000000.0,77666.67,3,True,False,True,2
85.0,Punak,3300000000.0,110000.0,0,True,True,True,2
120.0,Pardis,670000000.0,22333.329999999987,0,True,True,True,3
100.0,Shahr-e-Ziba,4700000000.0,156666.67,0,True,True,True,2
105.0,Andisheh,3400000000.0,113333.33,2,True,True,False,3
75.0,Punak,2980000000.0,99333.33,0,True,True,True,2
51.0,Tenant,1380000000.0,46000.0,0,True,True,True,1
89.0,Shahr-e-Ziba,4100000000.0,136666.67,0,True,True,True,2
100.0,Punak,5650000000.0,188333.33,0,True,True,True,2
37.0,Andisheh,355000000.0,11833.329999999987,1,False,True,False,1
150.0,Sadeghieh,5400000000.0,180000.0,0,True,True,True,3
165.0,Pakdasht,1199999999.9999995,39999.99999999997,0,True,True,True,2
87.0,Pardis,550000000.0,18333.329999999987,0,True,True,True,2
88.0,West Ferdows Boulevard,3100000000.0,103333.33,0,True,True,True,2
86.0,Air force,2924000000.0,97466.67,0,True,True,True,2
90.0,Gheitarieh,7000000000.0,233333.33,0,True,True,True,2
107.0,Gheitarieh,6420000000.0,214000.0,0,True,True,True,3
84.0,Pirouzi,2688000000.0,89600.0,0,True,True,True,2
112.0,Pardis,480000000.0,16000.0,0,True,True,True,2
114.0,Persian Gulf Martyrs Lake,3690000000.0,123000.0,0,True,True,True,2
120.0,Pardis,650000000.0,21666.670000000013,0,True,True,True,3
113.0,Persian Gulf Martyrs Lake,3800000000.0,126666.67,0,True,True,True,2
84.0,West Pars,3100000000.0,103333.33,0,True,True,True,2
45.0,Shahran,1580000000.0,52666.67,1,False,True,False,1
53.0,East Ferdows Boulevard,1920000000.0,64000.0,2,True,True,False,1
155.0,Pardis,1900000000.0,63333.330000000016,0,True,True,True,2
56.0,Shahran,2450000000.0,81666.67,0,True,True,True,1
67.0,East Ferdows Boulevard,2380000000.0,79333.33,0,True,True,True,2
79.0,East Ferdows Boulevard,2600000000.0,86666.67,0,True,True,True,2
65.0,Gheitarieh,4225000000.0,140833.33,0,True,True,True,1
113.0,Rudhen,1550000000.0,51666.67,0,True,True,True,2
54.0,Aqdasieh,3500000000.0,116666.67,2,True,True,False,1
42.0,Jeyhoon,1050000000.0,35000.0,3,False,True,True,1
160.0,Pakdasht,910000000.0,30333.329999999987,1,False,True,False,3
56.0,Punak,2850000000.0,95000.0,0,True,True,True,1
75.0,Rudhen,1000000000.0,33333.32999999999,0,True,True,True,2
80.0,Rudhen,750000000.0,25000.0,2,True,True,False,2
41.0,Farmanieh,2530000000.0,84333.33,3,False,True,True,1
117.0,Rudhen,1580000000.0,52666.67,3,False,True,True,2
88.0,Abazar,5600000000.0,186666.67,0,True,True,True,2
114.0,Abazar,6700000000.0,223333.33,0,True,True,True,2
75.0,Shahrake Qods,735000000.0,24500.0,0,True,True,True,2
160.0,Andisheh,3000000000.0,100000.0,0,True,True,True,3
87.0,Abazar,5600000000.0,186666.67,0,True,True,True,2
104.0,Abazar,3400000000.0,113333.33,0,True,True,True,2
90.0,Shahrake Qods,665000000.0,22166.670000000013,1,False,True,False,2
120.0,Andisheh,1800000000.0,60000.0,2,True,True,False,2
88.0,Shahrake Qods,760000000.0,25333.329999999987,3,False,True,True,2
76.0,Abazar,3000000000.0,100000.0,0,True,True,True,2
85.0,Southern Janatabad,3600000000.0,120000.0,0,True,True,True,2
71.0,Northern Janatabad,2600000000.0,86666.67,1,False,True,False,2
104.0,Air force,4200000000.0,140000.0,3,True,False,True,2
82.0,Abazar,3800000000.0,126666.67,0,True,True,True,2
115.0,Gheitarieh,8300000000.0,276666.67,0,True,True,True,2
106.0,Abazar,4500000000.0,150000.0,0,True,True,True,2
40.0,Karoon,880000000.0,29333.329999999987,3,False,True,True,1
46.0,Jeyhoon,750000000.0,25000.0,2,True,True,False,1
121.0,Dehkade Olampic,4840000000.0,161333.33,0,True,True,True,2
80.0,Jeyhoon,1500000000.0,50000.0,0,True,True,True,2
154.0,Ostad Moein,4000000000.0,133333.33,0,True,True,True,3
60.0,Jeyhoon,1020000000.0,34000.0,1,False,True,False,1
68.0,West Ferdows Boulevard,2300000000.0,76666.67,0,True,True,True,2
89.0,Andisheh,1100000000.0,36666.67000000001,3,True,False,True,2
70.0,Jeyhoon,1600000000.0,53333.33,0,True,True,True,2
45.0,Qasr-od-Dasht,1300000000.0000005,43333.32999999999,0,True,True,True,1
113.0,Amirabad,5080000000.0,169333.33,0,True,True,True,2
85.0,Dorous,4200000000.0,140000.0,0,True,True,True,2
42.0,Vahidieh,975000000.0,32500.0,3,True,False,True,1
108.0,Shahran,4300000000.0,143333.33,0,True,True,True,2
82.0,Punak,2900000000.0,96666.67,0,True,True,True,2
76.0,Punak,4250000000.0,141666.67,3,True,False,True,2
68.0,West Ferdows Boulevard,2200000000.0,73333.33,0,True,True,True,2
79.0,Punak,3250000000.0,108333.33,0,True,True,True,2
71.0,Punak,2700000000.0,90000.0,0,True,True,True,2
73.0,Punak,3550000000.0,118333.33,0,True,True,True,2
89.0,Shahrake Qods,1610000000.0,53666.67,0,True,True,True,2
85.0,Shahr-e-Ziba,2750000000.0,91666.67,0,True,True,True,2
96.0,East Ferdows Boulevard,3950000000.0,131666.67,0,True,True,True,2
95.0,Andisheh,1199999999.9999995,39999.99999999997,0,True,True,True,2
60.0,Punak,2050000000.0,68333.33,0,True,True,True,2
88.0,Parand,485000000.0,16166.670000000013,5,False,False,True,2
145.0,Pasdaran,1450000000.0,48333.33,0,True,True,True,3
75.0,Malard,250000000.0,8333.329999999987,1,False,True,False,2
145.0,Gholhak,7850000000.0,261666.67,0,True,True,True,3
105.0,Ostad Moein,2910000000.0,97000.0,0,True,True,True,3
100.0,Tehransar,2000000000.0,66666.67,1,False,True,False,2
67.0,Feiz Garden,2120000000.0,70666.67,0,True,True,True,2
78.0,Jeyhoon,2250000000.0,75000.0,3,True,False,True,2
91.0,Shahran,3350000000.0,111666.67,0,True,True,True,2
87.0,Pardis,585000000.0,19500.0,5,False,False,True,2
99.0,Punak,4200000000.0,140000.0,0,True,True,True,2
113.0,Punak,5100000000.0,170000.0,0,True,True,True,2
